all_cc_inx,VAdjMat,MDEC.12,nAtomLAC,nAtomLC,khs.ssCH2,Kier1,Kier2,FMF,VP.1,C2SP3,nAtom,nAcid,mz
all-cc-2835,1.290163841,-0.799371486,-0.709926343,0.124649472,-0.406142482,0.997149817,0.250767743,0.374954044,0.692035316,0.613187467,0.781592448,-0.671111197,1.395034918
all-cc-2836,1.584768175,-0.928406444,-0.709926343,0.716622906,-0.321418499,1.389042973,0.4388453,0.513444364,1.064259888,0.954391624,1.140169645,-0.671111197,1.922308971
all-cc-2837,1.584768175,-0.928406444,-0.709926343,0.716622906,-0.321418499,1.389042973,0.4388453,0.513444364,1.064259888,0.954391624,1.140169645,-0.671111197,1.922308971
all-cc-2838,1.554301263,-0.928406444,-0.709926343,0.293784739,-0.321418499,1.489271615,0.544145409,0.458048236,1.028129128,0.954391624,1.140169645,-0.671111197,1.922308971
all-cc-2842,1.915269495,-0.928406444,-0.709926343,1.139461074,-0.236694517,1.964951579,0.739846664,0.528326906,1.581204951,1.295595781,1.642177722,-0.671111197,2.628323008
all-cc-2843,1.915269495,-0.928406444,-0.709926343,1.139461074,-0.236694517,1.964951579,0.739846664,0.528326906,1.581204951,1.295595781,1.642177722,-0.671111197,2.628323008
all-cc-2844,1.915269495,-0.928406444,-0.709926343,1.139461074,-0.236694517,1.964951579,0.739846664,0.528326906,1.581204951,1.295595781,1.642177722,-0.671111197,2.628323008
all-cc-2847,0.328273537,-0.928406444,-0.873722093,-0.129053429,-0.660314429,0.031162113,-0.367586581,-0.193333825,-0.295450123,-0.495726044,-0.365854584,4.022648551,0.417986525
all-cc-2848,-2.06772427,-0.928406444,-1.037517843,-0.974729764,-0.660314429,-0.982090883,-0.757383947,-1.370023998,-1.190395245,-0.581027083,-1.035198685,0.50232874,-1.093555776
all-cc-2849,-1.663223345,-0.928406444,-0.873722093,-0.890162131,-0.660314429,-0.857476549,-0.69343102,-1.370023998,-1.103449481,-0.495726044,-0.939578099,0.50232874,-0.962809027
all-cc-2850,-1.854214417,-0.928406444,-1.201313593,-0.890162131,-0.660314429,-0.919783716,-0.751522752,-1.370023998,-1.134270658,-0.666328122,-1.035198685,1.675768677,-0.945601731
all-cc-2851,-1.854214417,-0.928406444,-1.201313593,-0.890162131,-0.575590446,-0.919783716,-0.751522752,-1.370023998,-1.135450069,-0.751629162,-1.035198685,1.675768677,-0.945598838
all-cc-2852,-1.332722024,-0.928406444,-1.037517843,-0.974729764,-0.745038411,-0.914591452,-0.795843521,0.181067594,-1.005404126,-0.239822926,-0.86786266,-0.671111197,-0.90175007
all-cc-2853,-1.18762552,-0.928406444,-0.873722093,-0.890162131,-0.575590446,-0.85268369,-0.778630781,0.061752857,-0.958808571,-0.325123965,-0.843957513,0.50232874,-0.849466887
all-cc-2856,-0.811229632,-0.928406444,-0.382334844,-0.721026864,-0.660314429,-0.66666085,-0.599543403,-0.206705304,-0.862422401,-0.581027083,-0.772242074,0.50232874,-0.709981689
all-cc-2857,-1.854214417,-0.928406444,-0.873722093,-0.890162131,-0.575590446,-0.919783716,-0.695817174,-1.370023998,-1.102263323,-0.495726044,-0.915672953,-0.671111197,-1.023712236
all-cc-2858,-1.490450905,-0.928406444,-0.709926343,-0.805594497,-0.575590446,-0.795169382,-0.633401718,-1.370023998,-1.015317559,-0.410425005,-0.820052367,-0.671111197,-0.892968468
all-cc-2859,-1.332722024,-0.928406444,-0.709926343,-0.890162131,-0.660314429,-0.914591452,-0.765719419,0.181067594,-0.9924768,-0.410425005,-0.843957513,-0.671111197,-0.906037102
all-cc-2923,-0.811229632,-0.928406444,-0.382334844,-0.721026864,-0.660314429,-0.827296515,-0.686431995,0.491285913,-0.844910276,-0.581027083,-0.820052367,0.50232874,-0.888552631
all-cc-2924,-1.663223345,-0.928406444,-0.709926343,-1.059297398,-0.745038411,-1.183966104,-0.87464254,1.732159187,-1.087885582,-0.751629162,-1.059103832,-0.671111197,-1.272011566
all-cc-2925,-0.9282211,-0.928406444,-0.546130593,-0.805594497,-0.660314429,-0.88766091,-0.733580316,0.624236621,-0.913592736,-0.666328122,-0.891767806,0.50232874,-0.949614703
all-cc-2926,-1.332722024,-0.928406444,-1.201313593,-0.974729764,-0.745038411,-1.066897861,-0.839237876,1.168125881,-1.09600229,-0.751629162,-1.083008978,-0.671111197,-1.119633691
all-cc-2927,-0.499710041,-0.928406444,-0.873722093,-0.551891597,-0.660314429,-0.645010836,-0.607203875,0.353411105,-0.789132439,-0.581027083,-0.748336927,-0.671111197,-0.679400104
all-cc-2928,-0.811229632,-0.928406444,-0.382334844,-0.805594497,-0.745038411,-0.827296515,-0.716898486,0.698098125,-0.913151722,-0.751629162,-0.915672953,0.50232874,-0.888711215
all-cc-2929,1.701759642,-0.928406444,1.091826905,0.040081838,0.271649377,1.63426251,0.673438875,-0.129150724,1.160160435,0.27198331,0.90111818,8.716408298,1.835051802
all-cc-2930,-1.332722024,-0.928406444,-0.382334844,-0.721026864,-0.236694517,-0.914591452,-0.633401718,-0.077447671,-0.623426087,-0.239822926,-0.79614722,-0.671111197,-0.792846833
all-cc-2931,1.103117795,1.367400996,1.583214155,0.040081838,-0.406142482,0.690662209,0.10771233,0.289283287,0.494103226,-0.410425005,0.399110104,1.675768677,0.850445969
all-cc-2932,-0.701333041,-0.622893781,-0.546130593,-0.63645923,-0.575590446,-0.766710745,-0.637401174,0.374954044,-0.762729372,-0.666328122,-0.724431781,-0.671111197,-0.831777979
all-cc-2933,-0.597719779,-0.85516136,-0.873722093,-0.63645923,-0.660314429,-0.705939365,-0.654414186,0.45478964,-0.783326546,-0.581027083,-0.724431781,-0.671111197,-0.740303592
all-cc-2934,-0.811229632,-0.70389285,-0.709926343,-0.721026864,-0.575590446,-0.66666085,-0.637401174,-0.206705304,-0.835608106,-0.751629162,-0.772242074,1.675768677,-0.697005056
all-cc-2935,-0.701333041,-0.928406444,-0.382334844,-0.721026864,-0.660314429,-0.766710745,-0.670626042,0.374954044,-0.814128178,-0.581027083,-0.772242074,0.50232874,-0.727386247
all-cc-2936,-1.332722024,-0.928406444,-0.709926343,-0.890162131,-0.660314429,-0.914591452,-0.765719419,-0.176876619,-1.057340297,-0.581027083,-0.963483246,-0.671111197,-1.015078775
all-cc-2937,-0.597719779,-0.242553704,-0.546130593,-0.551891597,-0.575590446,-0.705939365,-0.586676626,0.272308276,-0.705587049,-0.666328122,-0.652716341,-0.671111197,-0.770715908
all-cc-2938,0.607708422,-0.556275961,-0.873722093,0.209217105,-0.406142482,0.175906889,-0.106205362,0.322075921,-0.040667771,-0.410425005,-0.055087679,1.675768677,0.218537835
all-cc-2939,-1.332722024,-0.928406444,-0.382334844,-0.721026864,-0.236694517,-0.914591452,-0.633401718,-0.077447671,-0.63299009,-0.239822926,-0.820052367,0.50232874,-0.962794846
all-cc-2940,-0.811229632,-0.70389285,-0.709926343,-0.721026864,-0.575590446,-0.66666085,-0.637401174,-0.206705304,-0.822082563,-0.751629162,-0.748336927,1.675768677,-0.70129204
all-cc-2941,0.658774858,-0.928406444,-0.873722093,0.209217105,-0.406142482,0.23722576,-0.054274925,0.272308276,-0.033805448,-0.410425005,-0.078992826,1.675768677,0.279441323
all-cc-2942,-1.05328714,-0.928406444,-0.546130593,-0.805594497,-0.575590446,-0.947758363,-0.749899152,0.777641284,-0.908456611,-0.666328122,-0.86786266,-0.671111197,-1.010517755
all-cc-2943,-0.9282211,-0.928406444,-1.201313593,-0.890162131,-0.745038411,-0.88766091,-0.785316034,0.624236621,-0.953660842,-0.751629162,-0.915672953,-0.671111197,-0.927825149
all-cc-2944,-1.18762552,-0.781916277,-1.201313593,-0.890162131,-0.745038411,-1.007529904,-0.821337547,0.956613391,-1.039228093,-0.751629162,-1.011293539,-0.671111197,-1.058571619
all-cc-2945,-0.701333041,0.212919362,-0.546130593,-0.63645923,-0.575590446,-0.766710745,-0.637401174,0.374954044,-0.719847814,-0.666328122,-0.628811195,-0.671111197,-0.831619396
all-cc-2946,-0.597719779,-0.579034943,-0.382334844,-0.63645923,-0.660314429,-0.705939365,-0.622576449,0.272308276,-0.756985855,-0.581027083,-0.700526634,0.50232874,-0.666324611
all-cc-2947,-0.153376842,-0.303153256,-0.873722093,-0.298188696,-0.490866464,-0.400125454,-0.47945348,0.322075921,-0.361263598,-0.666328122,-0.509285463,1.675768677,-0.282986114
all-cc-2948,-1.18762552,-0.928406444,-0.709926343,-0.890162131,-0.745038411,-1.007529904,-0.795843521,0.956613391,-1.000518652,-0.751629162,-0.987388392,0.50232874,-1.080361173
all-cc-2949,-1.332722024,-0.928406444,-0.709926343,-0.890162131,-0.660314429,-0.914591452,-0.765719419,-0.176876619,-1.022673999,-0.410425005,-0.915672953,-0.671111197,-0.910528894
all-cc-2950,-1.332722024,-0.362667637,-0.873722093,-0.974729764,-0.745038411,-1.066897861,-0.839237876,1.168125881,-0.986885905,-0.751629162,-0.939578099,-0.671111197,-1.145551644
all-cc-2952,-0.811229632,-0.579034943,-0.546130593,-0.721026864,-0.660314429,-0.827296515,-0.686431995,0.491285913,-0.856450413,-0.666328122,-0.820052367,0.50232874,-0.888552631
all-cc-2953,-1.490450905,-0.623694616,-0.873722093,-0.890162131,-0.745038411,-0.976426595,-0.780828729,0.322075921,-1.075058646,-0.751629162,-0.987388392,-0.671111197,-1.119523902
all-cc-2954,-1.05328714,-0.512222533,-0.546130593,-0.721026864,-0.575590446,-0.947758363,-0.716247037,0.777641284,-0.849216888,-0.666328122,-0.79614722,-0.671111197,-0.927659402
all-cc-2961,-1.332722024,-0.928406444,-0.709926343,-0.974729764,-0.745038411,-0.914591452,-0.729772221,0.181067594,-1.079863857,-0.751629162,-1.035198685,1.675768677,-1.132799892
all-cc-2968,1.103117795,1.935702972,0.928031155,-0.129053429,-0.406142482,0.536072121,-0.00518366,0.402652108,0.511199753,-0.410425005,0.375204958,1.675768677,0.667588057
all-cc-2999,-1.332722024,-0.928406444,-1.201313593,-0.974729764,-0.745038411,-1.066897861,-0.839237876,1.168125881,-1.096828664,-0.751629162,-1.059103832,-0.671111197,-1.123920674
all-cc-3008,1.325363754,1.354099829,1.091826905,0.040081838,-0.067246552,0.90039666,0.216903842,0.181067594,0.786916518,-0.069220847,0.614256423,4.022648551,1.068451535
all-cc-3010,-0.499710041,0.403843132,-0.709926343,-0.63645923,-0.406142482,-0.645010836,-0.572912354,1.042785146,-0.547179871,-0.410425005,-0.485380316,-0.671111197,-0.709495689
all-cc-3011,-1.854214417,-0.759254169,-0.709926343,-1.059297398,-0.745038411,-1.099782199,-0.84513907,0.698098125,-1.161152403,-0.751629162,-1.083008978,-0.671111197,-1.232915058
all-cc-3013,-1.05328714,-0.171963293,-0.709926343,-0.805594497,-0.660314429,-0.947758363,-0.749899152,0.777641284,-0.870220669,-0.751629162,-0.79614722,-0.671111197,-1.023427937
all-cc-3014,-1.18762552,-0.928406444,-0.873722093,-0.890162131,-0.660314429,-1.007529904,-0.795843521,0.956613391,-1.027132764,-0.751629162,-1.011293539,0.50232874,-1.058669645
all-cc-3015,-0.701333041,-0.011345905,-0.546130593,-0.805594497,-0.575590446,-0.766710745,-0.637401174,0.374954044,-0.798369784,-0.666328122,-0.724431781,-0.671111197,-0.81442223
all-cc-3016,-0.002227783,-0.414821191,-0.546130593,-0.467323963,-0.321418499,-0.433089973,-0.496113013,0.788016479,-0.412569352,-0.751629162,-0.46147517,0.50232874,-0.391631527
all-cc-3017,-0.597719779,-0.928406444,-0.873722093,-0.721026864,-0.660314429,-0.850553531,-0.670626042,1.732159187,-0.816210183,-0.751629162,-0.843957513,-0.671111197,-0.844956098
all-cc-3018,0.068869117,-0.712388272,-0.709926343,-0.38275633,-0.660314429,-0.372660427,-0.479772721,0.827355758,-0.285045199,-0.581027083,-0.46147517,0.50232874,-0.269814966
all-cc-3019,0.555161596,1.130403086,0.600439656,-0.298188696,-0.575590446,0.114644614,-0.193232277,-0.012818855,0.005780639,-0.581027083,0.040532907,-0.671111197,0.127124006
all-cc-3020,-0.9282211,-0.928406444,-0.546130593,-0.890162131,-0.745038411,-1.024459757,-0.803356454,1.732159187,-0.901745388,-0.751629162,-0.939578099,-0.671111197,-1.049772846
all-cc-3021,0.328273537,-0.659704766,-0.709926343,-0.213621063,-0.490866464,-0.129728838,-0.35386364,0.402652108,-0.066027813,-0.581027083,-0.365854584,0.50232874,0.174300625
all-cc-3022,0.137282466,0.202663241,-0.546130593,-0.298188696,-0.490866464,-0.312096532,-0.365129106,0.739460568,-0.228198032,-0.751629162,-0.318044291,-0.671111197,-0.234738813
all-cc-3023,-1.663223345,-0.928406444,-0.709926343,-0.890162131,-0.660314429,-1.038167334,-0.79487479,0.491285913,-1.137076707,-0.751629162,-1.059103832,-0.671111197,-1.163230224
all-cc-3025,-0.499710041,-0.552972771,-0.218539094,-0.63645923,-0.745038411,-0.791717462,-0.682780334,1.184715096,-0.749514461,-0.751629162,-0.79614722,-0.671111197,-0.797109612
all-cc-3026,-1.332722024,-0.928406444,-0.382334844,-0.890162131,-0.490866464,-1.066897861,-0.780828729,1.732159187,-0.953282233,-0.581027083,-0.939578099,-0.671111197,-1.145551644
all-cc-3027,-0.076227387,-0.241727844,-0.382334844,-0.551891597,-0.406142482,-0.634209201,-0.586993516,1.584436178,-0.403855819,-0.666328122,-0.46147517,-0.671111197,-0.578841145
all-cc-3028,-0.076227387,-0.928406444,-1.037517843,-0.38275633,-0.745038411,-0.493369042,-0.512207499,1.309134207,-0.511445125,-0.751629162,-0.581000902,-0.671111197,-0.413630637
all-cc-3029,0.501045978,0.368044456,0.109052406,0.040081838,0.102201412,0.053443934,-0.131755589,1.03166621,0.033449776,-0.495726044,0.040532907,-0.671111197,0.105366256
all-cc-3031,-1.18762552,-0.928406444,-0.546130593,-0.805594497,-0.575590446,-1.007529904,-0.765719419,0.956613391,-0.914669606,-0.666328122,-0.86786266,-0.671111197,-1.16295647
all-cc-3032,-0.9282211,-0.16478556,-1.037517843,-0.805594497,-0.745038411,-0.88766091,-0.733580316,1.067405647,-0.864152712,-0.751629162,-0.820052367,-0.671111197,-0.962524449
all-cc-3033,0.445265005,0.553566694,0.600439656,-0.298188696,-0.575590446,-0.007689543,-0.290507481,0.077661488,-0.108504007,-0.581027083,-0.102897972,-0.671111197,0.005000298
all-cc-3034,0.328273537,-0.451091135,-0.873722093,-0.298188696,-0.406142482,-0.279266039,-0.400691047,1.272576493,-0.230246406,-0.751629162,-0.38975973,-0.671111197,-0.091142283
all-cc-3035,-1.05328714,-0.928406444,-0.546130593,-0.805594497,-0.575590446,-0.947758363,-0.749899152,0.777641284,-0.894931068,-0.666328122,-0.843957513,-0.671111197,-1.093271201
all-cc-3036,0.266818887,-0.928406444,-0.873722093,-0.298188696,-0.151970535,-0.338941636,-0.385198028,1.374214973,-0.049807935,-0.410425005,-0.270233998,-0.671111197,-0.191123545
all-cc-3037,0.387712914,-0.721570061,-0.709926343,-0.213621063,-0.575590446,-0.068749508,-0.27212176,0.341525345,-0.17813166,-0.666328122,-0.365854584,0.50232874,0.161309408
all-cc-3038,-1.18762552,-0.85516136,-1.201313593,-0.974729764,-0.745038411,-1.007529904,-0.821337547,0.956613391,-1.038627951,-0.751629162,-1.011293539,-0.671111197,-1.058571619
all-cc-3039,0.137282466,-0.131281497,-0.546130593,-0.467323963,-0.406142482,-0.312096532,-0.463225194,0.61537324,-0.334322093,-0.666328122,-0.38975973,0.50232874,-0.252190409
all-cc-3040,0.328273537,1.821053953,-0.546130593,-0.213621063,-0.575590446,-0.129728838,-0.286514633,0.956613391,-0.057055618,-0.581027083,-0.031182533,-0.671111197,-0.138448975
all-cc-3041,-1.05328714,-0.590101893,-0.709926343,-0.890162131,-0.575590446,-0.947758363,-0.778630781,1.01627076,-0.870983139,-0.581027083,-0.820052367,-0.671111197,-1.001736409
all-cc-3043,0.266818887,-0.029899408,-0.546130593,-0.38275633,-0.321418499,-0.338941636,-0.49963666,0.896956022,-0.264339785,-0.666328122,-0.341949437,0.50232874,-0.208604331
all-cc-3044,0.068869117,-0.192878869,-0.218539094,-0.551891597,-0.660314429,-0.372660427,-0.534841677,0.43958286,-0.387498899,-0.666328122,-0.46147517,-0.671111197,-0.248129973
all-cc-3045,0.203207497,-0.928406444,-0.873722093,-0.213621063,-0.575590446,-0.251412193,-0.446501349,0.896956022,-0.125809262,-0.751629162,-0.485380316,-0.671111197,0.095665648
all-cc-3047,0.266818887,-0.928406444,-0.218539094,-0.63645923,-0.745038411,-0.476002586,-0.585238462,1.359897205,-0.384829065,-0.751629162,-0.557095755,-0.671111197,-0.335276424
all-cc-3048,-0.499710041,0.206056993,-0.054743344,-0.721026864,-0.575590446,-0.645010836,-0.49102517,0.870441636,-0.5897004,-0.666328122,-0.533190609,-0.671111197,-0.735682014
all-cc-3049,-0.076227387,-0.427659683,-0.709926343,-0.63645923,-0.575590446,-0.493369042,-0.678475727,0.322075921,-0.449802251,-0.239822926,-0.413664877,-0.671111197,-0.208879046
all-cc-3050,0.387712914,-0.642112962,-0.546130593,-0.298188696,-0.406142482,-0.219427818,-0.412620446,0.624236621,-0.207450239,-0.495726044,-0.294139144,0.50232874,-0.086590413
all-cc-3051,-0.318284895,-0.928406444,-0.218539094,-0.721026864,-0.745038411,-0.673098198,-0.62111115,1.405613589,-0.64817099,-0.751629162,-0.700526634,-0.671111197,-0.683718456
all-cc-3052,-0.076227387,0.208839832,-0.054743344,-0.63645923,-0.321418499,-0.493369042,-0.47945348,0.745100901,-0.305122352,-0.495726044,-0.365854584,-0.671111197,-0.413320005
all-cc-3053,-0.153376842,-0.690513644,-1.037517843,-0.298188696,-0.745038411,-0.553478821,-0.494142467,0.993544143,-0.478028644,-0.751629162,-0.628811195,-0.671111197,-0.479028487
all-cc-3054,-0.153376842,-0.072079441,-0.218539094,-0.38275633,-0.406142482,-0.553478821,-0.528007432,0.845821134,-0.456264946,-0.495726044,-0.437570023,-0.671111197,-0.530914061
all-cc-3055,-1.05328714,-0.928406444,-0.709926343,-0.805594497,-0.490866464,-0.947758363,-0.749899152,1.01627076,-0.876058046,-0.666328122,-0.820052367,-0.671111197,-1.019092158
all-cc-3056,-0.406728708,-0.928406444,-0.054743344,-0.805594497,-0.745038411,-0.732550679,-0.637887327,1.215128656,-0.685006894,-0.751629162,-0.724431781,-0.671111197,-0.75340329
all-cc-3057,0.137282466,-0.733850097,-0.709926343,-0.298188696,-0.660314429,-0.312096532,-0.463225194,0.739460568,-0.26530666,-0.581027083,-0.437570023,0.50232874,-0.200130132
all-cc-3058,0.203207497,-0.374512684,-0.709926343,-0.213621063,-0.660314429,-0.251412193,-0.350949917,0.658326546,-0.329995186,-0.751629162,-0.46147517,-0.671111197,-0.113056438
all-cc-3059,-0.233956267,0.39770917,-1.037517843,-0.721026864,-0.660314429,-0.613397234,-0.57525995,0.801504232,-0.383379939,-0.666328122,-0.485380316,-0.671111197,-0.54410917
all-cc-3060,-0.076227387,-0.290821087,-0.382334844,-0.213621063,-0.236694517,-0.493369042,-0.404181348,1.591150861,-0.385772395,-0.751629162,-0.38975973,-0.671111197,-0.482920755
all-cc-3061,0.708442035,0.931358288,-0.382334844,-0.044485795,-0.490866464,0.298596752,-0.001634493,0.757187329,0.117223391,-0.751629162,0.0883432,-0.671111197,0.305754428
all-cc-3063,-0.153376842,0.81492177,-0.546130593,-0.298188696,-0.321418499,-0.400125454,-0.360776379,0.040059268,-0.270958667,-0.495726044,-0.294139144,-0.671111197,-0.391421098
all-cc-3064,-0.597719779,-0.928406444,-1.037517843,-0.805594497,-0.745038411,-0.705939365,-0.730963266,0.45478964,-0.75439715,-0.751629162,-0.891767806,-0.671111197,-0.49699548
all-cc-3066,-0.153376842,0.06941363,-1.037517843,-0.63645923,-0.490866464,-0.553478821,-0.528007432,0.698098125,-0.302529835,-0.666328122,-0.485380316,-0.671111197,-0.396151593
all-cc-3067,-0.076227387,-0.928406444,-0.218539094,-0.63645923,-0.745038411,-0.493369042,-0.618387561,0.745100901,-0.502735958,-0.666328122,-0.652716341,-0.671111197,-0.387845408
all-cc-3068,-1.490450905,-0.507330288,-0.546130593,-0.890162131,-0.660314429,-0.976426595,-0.741803932,0.322075921,-0.954888842,-0.666328122,-0.939578099,-0.671111197,-1.05853938
all-cc-3069,-0.076227387,0.8786632,-1.037517843,-0.63645923,-0.490866464,-0.493369042,-0.47945348,0.604092574,-0.214018831,-0.666328122,-0.341949437,-0.671111197,-0.421985463
all-cc-3070,-0.318284895,-0.5877109,-0.546130593,-0.721026864,-0.575590446,-0.673098198,-0.647991227,0.752522392,-0.69034263,-0.751629162,-0.748336927,0.50232874,-0.64028617
all-cc-3071,-0.318284895,-0.928406444,-0.709926343,-0.551891597,-0.745038411,-0.673098198,-0.62111115,1.242340789,-0.709030019,-0.751629162,-0.724431781,-0.671111197,-0.679284652
all-cc-3072,0.387712914,-0.274150363,-0.873722093,-0.298188696,-0.151970535,-0.219427818,-0.384221162,1.178197904,0.001388581,-0.666328122,-0.198518558,-0.671111197,-0.008107242
all-cc-3073,-0.153376842,0.57216826,-1.037517843,-0.63645923,-0.575590446,-0.553478821,-0.528007432,0.698098125,-0.314844662,-0.751629162,-0.413664877,-0.671111197,-0.483047099
